petition_idx	status	begin	end	category	num_agree	title
138280	청원종료	2018-02-13	2018-03-15	외교/통일/국방	4	외교부 장관  파면하라. 깜도 되지 않는 인물이 외교 망치고 있다.
138294	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	다른나라 언론에 대한 우리역사 정정 보도 요청좀 적극적으로 부탁드립니다
138313	청원종료	2018-02-13	2018-03-15	외교/통일/국방	7	사병도 눈 보호를 위해 선글라스(보안경)를 쓸 수 있도록 군 보급품에 추가해 주세요.
138318	청원종료	2018-02-13	2018-03-15	외교/통일/국방	4	■☞ 미국은 과연 차별 없는 자유 민주 국가인가..!! ☜■
138321	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	문재인 재정신 인가?
138326	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	남북평화통일공동정부 설립
138344	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	문재인 대통령의 솔직한 뜻을 듣고 싶습니다
138345	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	최고의 대북 정책
138361	청원종료	2018-02-13	2018-03-15	외교/통일/국방	18	국민을 속여서 평화를 방해하는 하태경 의원을 처벌해 주세요!
138362	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	김련희를 북송시켜라!(모두가 참고하시기 바라랍니다.)
138374	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	성추행 청와대 정권..청와대와 좌파언론은 공범이다.
138409	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	통일을 위한 노력을 해봅시다.
138416	청원종료	2018-02-13	2018-03-15	외교/통일/국방	17	800만불 지원은 절대로 안됩니다.
138426	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	북한을 비핵화로 이끌기 위한 #회심의 비장의 카드 노벨 평화상#
138429	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	비핵화를 이루기 위한 신의 한수!! 노벨평화상을 이용하라!!
138445	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	북미대화 급진전 !
138454	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	북한과 해법은 중국을 이용하는 것이 최선이라고 봅니다.
138478	청원종료	2018-02-13	2018-03-15	외교/통일/국방	29	대북인도적 지원 800만달러 반대!
138488	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	독도는 어느나라 땅입니까?
138497	청원종료	2018-02-13	2018-03-15	외교/통일/국방	6	조권까지 이어진 병역 연기 꼼수!! 이제 근절하게 해주세요!!
138499	청원종료	2018-02-13	2018-03-15	외교/통일/국방	18	군 비리를 이적행위로 지정하는 법안 만들어주세요
138525	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	가수 김원중씨 "직녀에게"
138541	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	한국시간을 30분 늦춰야합니다.
138552	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	남북단일팀을 노벨평화상후보로 청원합니다
138560	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	멋쟁이 이니님과 정은위원장 노벨평화상 공동수상
138565	청원종료	2018-02-13	2018-03-15	외교/통일/국방	7	통일대통령 문재인 !
138588	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	한미연합훈련 축소 및 연기,취소는 말도 안되는 소리입니다.
138589	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	우리의 소원은 통일 .
138590	청원종료	2018-02-13	2018-03-15	외교/통일/국방	4	아베의 내정간섭과 망언에 청와대는 일침을 날려야한다
138597	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	군 사고조사 특별조사팀 설치 해주세요
138598	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	남북 정상 만나야
138623	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	나경원의원  파면시켜주셈
138628	청원종료	2018-02-13	2018-03-15	외교/통일/국방	6	군인들을 보호해 주세요
138636	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	이어도를 세계최대의 국제무역항으로
138659	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	GM 군산공장을 휴전선으로, 제2의 평화공단으로 남북이 만들어갑시다.
138666	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	한반도 핵있는 평화를 강력 지지 합니다.~~~~^^^
138696	청원종료	2018-02-13	2018-03-15	외교/통일/국방	8	군면제 포상을 없애주세요.
138706	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	남북대화 =종전선언  + 상호불가침선언
138770	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	북한과 상호 체제를 인정하는 느슨한 통일을 통해 북핵을 해결하자
138775	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	비핵화
138788	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	숨어서 나라를 위해 힘쓴 사람에게 보답을 해주세요!
138843	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	탈북자 중에 북한가고 싶은사람 북으로 송환시켜주세요
138857	청원종료	2018-02-13	2018-03-15	외교/통일/국방	12	김련희 북으로 보냅시다
138860	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	대북교류사업 추진철회
138871	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	의무경찰 폐지및 대체복무 폐지를 중단하고 현역장병들의 대우를 개선해주십쇼
138905	청원종료	2018-02-13	2018-03-15	외교/통일/국방	14	재앙아 만경봉호어 20톤트럭 5대로 뭘준거냐?
138918	청원종료	2018-02-13	2018-03-15	외교/통일/국방	6	문재인 대통령님의 평양 방북이 아닌 북한 김정은의 서울 방문을 요구해야 합니다.
138931	청원종료	2018-02-13	2018-03-15	외교/통일/국방	7	귀화자 군복무 의무화와 동시에 국적취득 문턱을 높혀야 합니다
138952	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	나경원 의원  파면 해야
138968	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	북과 남의 희토류공동개발
138978	청원종료	2018-02-13	2018-03-15	외교/통일/국방	11	서울 한복판에   독도  .대마도 기념관을 만들어주세요
138989	청원종료	2018-02-13	2018-03-15	외교/통일/국방	5	한일관계 재검토  및 최악의 경우 일본과의 단교도
139041	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	이번에는 북측에서 대한민국으로 오라고 하세요.
139046	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	군대 일과시간후 휴대폰허용
139073	청원종료	2018-02-13	2018-03-15	외교/통일/국방	1	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
139115	청원종료	2018-02-13	2018-03-15	외교/통일/국방	0	입영시기를 25세 이후로 연기를 못하도록 하는 법안을 발의해 주세요!!!!!
139122	청원종료	2018-02-13	2018-03-15	외교/통일/국방	2	남북회담 에 대한
139138	청원종료	2018-02-13	2018-03-15	외교/통일/국방	6	양심적 병역거부 없애자
139167	청원종료	2018-02-13	2018-03-15	외교/통일/국방	3	대한민국 군대도 이제 모병으로 전환합시다!!!!
139240	청원종료	2018-02-14	2018-03-16	외교/통일/국방	9	문재인은 북한대통령입니까??
139274	청원종료	2018-02-14	2018-03-16	외교/통일/국방	28	북한 미화 선동으로 역사를 왜곡하려는 초등학생 참고서들을 막아주십시오
139294	청원종료	2018-02-14	2018-03-16	외교/통일/국방	8	"독도가 그려진 한반도기" 사용을 공식적으로 할 수 있게 해주세요
139321	청원종료	2018-02-14	2018-03-16	외교/통일/국방	4	남북은 화해와 평화 그리고 통일을위해서는 미국과 중국을 동시에  이해를 시켜야 할것이다
139365	청원종료	2018-02-14	2018-03-16	외교/통일/국방	2	전국 땅굴탐사개시 및 탐사현황공개
139366	청원종료	2018-02-14	2018-03-16	외교/통일/국방	0	대 북한/미국과의 외교통일방안
139381	청원종료	2018-02-14	2018-03-16	외교/통일/국방	445	국내에서  활동하는  일본간첩 -니뽕가리  적발해서 징벌해주세요
139389	청원종료	2018-02-14	2018-03-16	외교/통일/국방	7	문재인과 공무원들은 태극기를 복장에 착용할 것을 의무화 하라!
139390	청원종료	2018-02-14	2018-03-16	외교/통일/국방	15	국방부 비리 없어져야합니다
139418	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	북한의 퍼주기식 도움은 필요없다 국민먼저 돌봐주라 ~
139427	청원종료	2018-02-14	2018-03-16	외교/통일/국방	27	한반도기에 독도를 넣어야합니다
139430	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	세계최고 자국민 착취국가 지원반대!
139433	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	양심적 병역거부 무죄 판결: 성실 군복무자만 너무 억울합니다.
139446	청원종료	2018-02-14	2018-03-16	외교/통일/국방	2	집회때 주적인 인공기 소각을 경찰이 못하게 하는 이유와 무슨 법적인 근거로 막는지 알려 주세요
139450	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	태극기+성조기+이스라엘기=싸이코상징???
139461	청원종료	2018-02-14	2018-03-16	외교/통일/국방	24	문재인 탄핵합시다 정말로
139487	청원종료	2018-02-14	2018-03-16	외교/통일/국방	7	주적들에게 이제 그만 퍼주기를 바랍니다
139497	청원종료	2018-02-14	2018-03-16	외교/통일/국방	9	나경원 의원 평창올림픽 위원직을 파면시켜주세요
139529	청원종료	2018-02-14	2018-03-16	외교/통일/국방	16	북한지원 절대금지
139535	청원종료	2018-02-14	2018-03-16	외교/통일/국방	16	정부 '北대표단 체류비' 28억6000만원 영수증 공개
139542	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	경찰이 실종된 자식을 찿지못하게하고 국제범죄에 이용당하는 사건을 조작 묵살은폐하고 있습니다
139558	청원종료	2018-02-14	2018-03-16	외교/통일/국방	25	대북지원금, 국민에게 허락받고 보내세요
139570	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	미국 폭스뉴스 처벌해주세요
139572	청원종료	2018-02-14	2018-03-16	외교/통일/국방	0	광명성3호축하곡
139573	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	양심적 병역
139580	청원종료	2018-02-14	2018-03-16	외교/통일/국방	17	북한에게 돈을 보낼려거든 날 밟고 보내라 !
139593	청원종료	2018-02-14	2018-03-16	외교/통일/국방	4	군대 좀 가게 해주세요
139653	청원종료	2018-02-14	2018-03-16	외교/통일/국방	68	국가유공자가 울고있어요
139673	청원종료	2018-02-14	2018-03-16	외교/통일/국방	9	정부는 대북 지원을 즉각 철회하라!!
139678	청원종료	2018-02-14	2018-03-16	외교/통일/국방	212	남북 공동으로 안중근 의사 유해 발굴 사업을 시작해 주세요.
139691	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	무고한 북한은 없습니다.
139694	청원종료	2018-02-14	2018-03-16	외교/통일/국방	0	국제 망신을 해결해 주세요
139717	청원종료	2018-02-14	2018-03-16	외교/통일/국방	0	김원중 가수님 "직녀에게"
139718	청원종료	2018-02-14	2018-03-16	외교/통일/국방	8	포털사이트에 기생하는 일본 등 해외간첩을 잡아주세요.
139723	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	북한이 전쟁일으키나요??
139744	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	다케시마를 비웁시다 , 적어도 우산을 독도라고 주장하는 것은 그만둡시다
139753	청원종료	2018-02-14	2018-03-16	외교/통일/국방	2	북한
139760	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	대통령께 부탁드립니다. 중국의 우리나라 민족모독을 멈추어 주십시오.
139769	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	--이제는 풀때가 되었다 --
139792	청원종료	2018-02-14	2018-03-16	외교/통일/국방	12	북한은 변하지 않습니다. 북한은 공산정권, 어떤 외교, 협상으로도 그들은 자유민주주의 국가로 돌아오지 않는다고 봅니다.
139797	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	네이버가 중국 거입니까?
139814	청원종료	2018-02-14	2018-03-16	외교/통일/국방	6	1. 독도는 우리땅  2. 일본해 (Sea of Japan)가 아니라 '동해'다 3. 동해, 서해, 남해로 이름을 바꾸자.
139817	청원종료	2018-02-14	2018-03-16	외교/통일/국방	6	아직도 미국을 동맹이라고  믿고계시는지요
139832	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	군 장병 헌혈 포상휴가 헌혈증을 되돌려주세요
139836	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	국가는 국민들에게 의무를 이행하기 위하여 어떤 일들을 해왔습니까?..
139860	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	베트남참전으로평생정상적인생활못함
139884	청원종료	2018-02-14	2018-03-16	외교/통일/국방	11	대한민국은 빨리 미국으로부터 독립해야한다!!
139923	청원종료	2018-02-14	2018-03-16	외교/통일/국방	14	대한민국 여성도 나라를 지키게 해주세요.
139926	청원종료	2018-02-14	2018-03-16	외교/통일/국방	9	독도 일본교과서 기재 침략행위 임을 엄중한 항의를 강력하게 청원 합니다.
139927	청원종료	2018-02-14	2018-03-16	외교/통일/국방	1	군인 여러분 근무시간 지킵시다.
139939	청원종료	2018-02-14	2018-03-16	외교/통일/국방	12	여성 징병제 청원
139947	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	군인의 인권도 보장좀해주세요
139950	청원종료	2018-02-14	2018-03-16	외교/통일/국방	5	독도가  우리땅  맞는건가요?
139954	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	천안함 진실규명 해주세요
139955	청원종료	2018-02-14	2018-03-16	외교/통일/국방	3	일본 정부에 항의보다 적극적인 대응이 필요하다고 봅니다.
139966	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	통일부 "800만달러 대북지원 이달 집행?…아직 결정안해"
139970	청원종료	2018-02-15	2018-03-17	외교/통일/국방	8	징병제를 없애야 합니다.
139974	청원종료	2018-02-15	2018-03-17	외교/통일/국방	10	날씨예보 할 때 만이라도 독도 꼭 언급 해주세요.
139979	청원종료	2018-02-15	2018-03-17	외교/통일/국방	4	남북정상회담
139980	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	안중근의사에대한 공식적인 정부의진솔한 답변
139983	청원종료	2018-02-15	2018-03-17	외교/통일/국방	5	북한에게 퍼주지 말아주세요
139985	청원종료	2018-02-15	2018-03-17	외교/통일/국방	5	문대통령님 독도 한번 방문해주세요. 그리고 독도 근처 군사 훈련 더 많이 해주세요.
139991	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	우리나라는 민주주의 국가 아닙니까??
139995	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	독도 해상 신도시 건설 청원
139997	청원종료	2018-02-15	2018-03-17	외교/통일/국방	4	통일 해요. ( 다 읽어주시면 좋을듯합니다!! 꼭!  ) 통일 부정정으로 생각하시는 분도 보세요
139999	청원종료	2018-02-15	2018-03-17	외교/통일/국방	4	어찌해서 이북 붉은 무리들 체재비용을 혈세로!
140022	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	일본을 주적으로
140034	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	호주 워킹홀리데이 나이제한 변경 해주세요
140038	청원종료	2018-02-15	2018-03-17	외교/통일/국방	0	실상 대한민국 좌권이 아름답지 못하는 주된 말로는
140039	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	군대공익기준과 지금 공익 기달리는 사람에 대한 방책
140045	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	군대 복무 단축 제안
140051	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	■ "러시아 영토문제 전문가 "독도는 한국땅" 주장 저서 발간"..!! "일본해 아닌 "동해"..!! 역사적 근거 있음..!! ■
140052	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	종북. 쓰레기을  정리하시요
140053	청원종료	2018-02-15	2018-03-17	외교/통일/국방	0	2018년 부터 미국 땅에서 (독일계 미국인이던) D.Trump가 이끄는 美 공화당이 美 민주당을 완전 걷어치워야 한다면
140063	청원종료	2018-02-15	2018-03-17	외교/통일/국방	0	남북 남여 국가아이스하키팀 간의 정기전을 청원합니다
140076	청원종료	2018-02-15	2018-03-17	외교/통일/국방	6	일본은 대한민국 땅임을 국제사회에 공식적으로 당당히 강행해 주세요.
140080	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	일본의 독도 도발 대응에 대하여
140093	청원종료	2018-02-15	2018-03-17	외교/통일/국방	17	국정원 진상 규명을 촉구합니다.
140101	청원종료	2018-02-15	2018-03-17	외교/통일/국방	5	사이코 패스 "트럼프"의 발언은 황당함 그 자체..!! "GM 철수는 환상적이다..!!"이란 발언과 "한국과 FTA 폐기..!!"까지 거론한 황당함..!!
140119	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	조국통일전쟁을 수행해 김정은 치하의 대한민국 국민을 해방시켜주세요
140128	청원종료	2018-02-15	2018-03-17	외교/통일/국방	15	태극기를 몽둥이로 사용하는 집단.
140145	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	중국cctv에 새해인사?
140152	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	만경보호 트럭의뮤
140159	청원종료	2018-02-15	2018-03-17	외교/통일/국방	6	국민의 세금을 북한에게 퍼주지 마세요
140168	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	김정은 코스프레 했다고 경찰이 정강이 걷어 차고 경기장 밖으로 쫒아 낸 관계자 처벌요구!!
140172	청원종료	2018-02-15	2018-03-17	외교/통일/국방	560	국방비리 저지른사람들 법정최고형 부탁드려요
140181	청원종료	2018-02-15	2018-03-17	외교/통일/국방	11	친북주의자 색출 및 청산을 위한 특별위원회를 설치하자
140194	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	북핵문제 해결
140218	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	반기문 대북특사를 청원합니다.
140238	청원종료	2018-02-15	2018-03-17	외교/통일/국방	13	문재인 대통령의 임기기간은 언제까지 입니까?
140245	청원종료	2018-02-15	2018-03-17	외교/통일/국방	11	더불어민주당 의원들 제발!!
140257	청원종료	2018-02-15	2018-03-17	외교/통일/국방	0	의경을 없애지 말아주세요
140259	청원종료	2018-02-15	2018-03-17	외교/통일/국방	6	한반반도기에 독도를 넣으면 안되나요?
140266	청원종료	2018-02-15	2018-03-17	외교/통일/국방	0	중국의 한반도 속셈
140267	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	문 대통령님 4강외교 관련
140282	청원종료	2018-02-15	2018-03-17	외교/통일/국방	62	우리민족끼리~ 대망신! CLS 계좌 공개하라
140291	청원종료	2018-02-15	2018-03-17	외교/통일/국방	9	독도는 우리땅, 대마도도 우리땅
140295	청원종료	2018-02-15	2018-03-17	외교/통일/국방	6	이윤택을 북한으로 보냅시다
140296	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	문대통령님의 베트남 방문을 청원합니다.
140312	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	베트남 전쟁으로 본 대한민국
140325	청원종료	2018-02-15	2018-03-17	외교/통일/국방	7	한반도기
140334	청원종료	2018-02-15	2018-03-17	외교/통일/국방	14	문재인 대통령은 병적인 종중행보 중단하라
140348	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	중국의 심각한 역사왜곡 문제 및 과도한 우리영토 매입에 대해 대안을 만들어 주세요
140354	청원종료	2018-02-15	2018-03-17	외교/통일/국방	4	현역 장병들 월급을 올려주세요
140385	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	나라와 독도 영토주권을  포기한 대한민국
140396	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	대북 지원은 국회에서 과반 찬성으로 야당과 합의
140400	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	군 기무사 군 사이버 댓글관련
140423	청원종료	2018-02-15	2018-03-17	외교/통일/국방	1	미국의 대북타격을 막는 가장 현실적인 정책
140437	청원종료	2018-02-15	2018-03-17	외교/통일/국방	3	독도와 용납될수 없는 위한부합의에 관한 일본역사교과서 문제에 대해 국민을 대신해 문대통령님의 단호한 성명을 발표해주십시요
140451	청원종료	2018-02-15	2018-03-17	외교/통일/국방	5	나경원의원  파면시켜주셈
140453	청원종료	2018-02-15	2018-03-17	외교/통일/국방	4	대한민국의 핵무장을 청원합니다
140486	청원종료	2018-02-15	2018-03-17	외교/통일/국방	11	일본의 독도 영유권 주장에 대해 강경한 대응이 필요하다고 생각합니다.
140492	청원종료	2018-02-15	2018-03-17	외교/통일/국방	2	독도는우리땅
140519	청원종료	2018-02-16	2018-03-18	외교/통일/국방	6	자유한당 나경원 파면
140522	청원종료	2018-02-16	2018-03-18	외교/통일/국방	9	북한에 대한 물질적 지원을 중지해 주세요.
140529	청원종료	2018-02-16	2018-03-18	외교/통일/국방	9	재앙씨 님 조국은 어딘가요?
140531	청원종료	2018-02-16	2018-03-18	외교/통일/국방	7	중국에게 새해인사?
140532	청원종료	2018-02-16	2018-03-18	외교/통일/국방	4	이낙연은  탈북자들을 북송시킬수도있다는 뉘앙스를비췃다
140561	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	'개성공단' 여자아이스하키실업팀 창단 부탁드립니다.
140582	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	빨갱이인지 아닌지 구별법
140597	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	[긴급]문통과임실장이볼수있게국민들 도와주세요!! 한국과(미국)민주주의 통일을 원칙으로 정치.국정를 이끌어나아야 해요(청와대모든분들!
140601	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	한반도에서 대화가 시작되야 해결책을 논할 수 있는 것..! "조건 없는 압박"은 황당 및 몰살 대책..!!
140602	청원종료	2018-02-16	2018-03-18	외교/통일/국방	3	★ 독도에 대한 정부의 대응...
140626	청원종료	2018-02-16	2018-03-18	외교/통일/국방	0	한미동맹과 한미FTA협상 분리
140633	청원종료	2018-02-16	2018-03-18	외교/통일/국방	0	한반도는 지정학적 위치라 중요합니다.
140657	청원종료	2018-02-16	2018-03-18	외교/통일/국방	0	우리민족살릴 평화통일방북을 도와주십시요
140667	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	나경원 의원
140669	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	나경원의원평창올림픽 위원직사면
140670	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	미국의 대북군사공격은 미중일의 한반도 분할통치시대로의 첫발!!!
140674	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	군대 전화 무료 요청
140675	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	한미동맹  깨트리지말고 자유에 태클걸지마세요 퍼주기식복지 그만하세요!
140684	청원종료	2018-02-16	2018-03-18	외교/통일/국방	3	남북정상회담 결사 반대
140687	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	문재인은자기가연예인이라도되는줄아시는가?
140690	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	선지자 , 유체이탈 , 임사체험을 통한 남북통일
140691	청원종료	2018-02-16	2018-03-18	외교/통일/국방	0	모태 이중국적자  비자제한을 풀어주십시오
140712	청원종료	2018-02-16	2018-03-18	외교/통일/국방	8	[독도를 일본의 영토라고 주장하는 일본에게 강력하게 대응하라.]
140717	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	프랑스언론- 중국이 한국일본야만국가 문명화시켰다
140719	청원종료	2018-02-16	2018-03-18	외교/통일/국방	4	프랑스 2tv 개막식에서 한국비하 강력하게사과요청합니다
140728	청원종료	2018-02-16	2018-03-18	외교/통일/국방	4	나경원의원
140737	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	#You Too 운동합시다. 여성징병에대해서 꾸물거리지말고 확실하게 답해주십시오.
140750	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	트럼프 발언
140770	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	국방의 의무를 실질적으로 실행하지않는 국민들에게 국방세를!
140791	청원종료	2018-02-16	2018-03-18	외교/통일/국방	16	일본의 독도 만행에 대해 뚜렷한 반박을 요구드립니다
140802	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	코레일의 한심경영을 고발합니다
140804	청원종료	2018-02-16	2018-03-18	외교/통일/국방	6	통일을 성취한 대통령이 되십시요.
140805	청원종료	2018-02-16	2018-03-18	외교/통일/국방	6	프랑스2tv 개막식 중계 한국 비하 발언 강력하게사과요청바랍니다
140809	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	쿠스노키 신조우 정부(일본 우익)로만이 추진하려는 위안부 합의 재협상에 대해 문재인 정부(대한민국 좌익)가 끝까지 불응한다면
140820	청원종료	2018-02-16	2018-03-18	외교/통일/국방	5	대본할배문재앙!
140822	청원종료	2018-02-16	2018-03-18	외교/통일/국방	0	프랑스2tv 개회식 한국 망언 공식사과 요청바랍니다
140828	청원종료	2018-02-16	2018-03-18	외교/통일/국방	6	대통령님의 방북 보단 김정은의 남한방문을 이끌어 내셨으면 합니다.
140861	청원종료	2018-02-16	2018-03-18	외교/통일/국방	27	화해치유재단을 해체 해주세요.
140862	청원종료	2018-02-16	2018-03-18	외교/통일/국방	19	조선족들의 재외동포 자격 제외 혹은 비자 취득 기준 강화 및 비자 축소,
140867	청원종료	2018-02-16	2018-03-18	외교/통일/국방	3	병역기간 단축 환영합니다. 조속히 확정시켜 주십시오. 더불어....
140872	청원종료	2018-02-16	2018-03-18	외교/통일/국방	2	한국은 우리의 선조들이 "고구려 때 중원"을 호령했던 강력한 주체의식을 되찾아야..!!
140883	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	김태년민주당의원 평양올힘픽주장
140884	청원종료	2018-02-16	2018-03-18	외교/통일/국방	15	쓰시마 섬(對馬島)을 우리 영토로 확정하고 초중고학교 의무교육에 포함시켜주세요!
140892	청원종료	2018-02-16	2018-03-18	외교/통일/국방	400	여성징병제 도입합시다
140898	청원종료	2018-02-16	2018-03-18	외교/통일/국방	7	현재는 "미국, 일본 제품 불매운동을 펼쳐야 할 때..!!
140902	청원종료	2018-02-16	2018-03-18	외교/통일/국방	1	독도수비대 해병대 로 교체및 대통령님독도방문!!
140910	청원종료	2018-02-17	2018-03-19	외교/통일/국방	4	평양에 대형마트 개장을 청원 합니다.
140914	청원종료	2018-02-17	2018-03-19	외교/통일/국방	150	군 형법에는 뇌물 수수 관련 조항을 만들어주세요.
140927	청원종료	2018-02-17	2018-03-19	외교/통일/국방	1	군 사법기관을 없애고 군대에 민간사법을 적용
140942	청원종료	2018-02-17	2018-03-19	외교/통일/국방	2	사드베치해주세요
140976	청원종료	2018-02-17	2018-03-19	외교/통일/국방	3	더이상 남북이산가족상봉 '쇼'를 하지 마십시오
140980	청원종료	2018-02-17	2018-03-19	외교/통일/국방	17	천안함의 진실
140989	청원종료	2018-02-17	2018-03-19	외교/통일/국방	3	평창동계올림픽 여자 아이스하키 첫골의 퍽을 반으로 나누어서 남과북이 보관하게 해주세요
140998	청원종료	2018-02-17	2018-03-19	외교/통일/국방	10	문재인 탄핵의 길로 간답니다.
141013	청원종료	2018-02-17	2018-03-19	외교/통일/국방	13	대북지원 반대합니다
141017	청원종료	2018-02-17	2018-03-19	외교/통일/국방	8	한미훈련을 강화해라
141021	청원종료	2018-02-17	2018-03-19	외교/통일/국방	0	1987만 보지 말고 일급 비밀도 봐라
141023	청원종료	2018-02-17	2018-03-19	외교/통일/국방	4	핵잠수함 건조 서둘러야..!!
141035	청원종료	2018-02-17	2018-03-19	외교/통일/국방	6	나경원의원  평창올림픽위원직 파면시켜주세요
141038	청원종료	2018-02-17	2018-03-19	외교/통일/국방	3	북한 특수군 수도권 잡입,암약설에 대한 조사요청 및 철저대비책 요망
141049	청원종료	2018-02-17	2018-03-19	외교/통일/국방	2	독도에 대한 정부차원의 강력한 대응을 원합니다
141069	청원종료	2018-02-17	2018-03-19	외교/통일/국방	4	한국 자체적 "핵잠수함 건조" 이야기 나오면, 최초의 답 "못해"..!!
